Initializing EZ430-RF2500
    2433MHz-2473MHz @ 200.00KHz, 200 samples
2012-03-24 17:03:05 frame: [-91,-95,-102,-100,-97,-98,-96,-97,-99,-98,-96,-97,-97,-97,-99,-96,-98,-99,-97,-99,-97,-97,-91,-93,-95,-96,-99,-94,-93,-99,-95,-99,-94,-98,-96,-94,-95,-99,-97,-96,-98,-95,-97,-100,-95,-100,-91,-95,-100,-100,-98,-102,-101,-98,-93,-95,-95,-101,-96,-99,-99,-99,-95,-94,-93,-94,-95,-95,-99,-97,-98,-95,-99,-96,-97,-93,-96,-97,-92,-93,-91,-99,-97,-97,-100,-96,-93,-99,-96,-97,-93,-98,-99,-91,-98,-93,-99,-92,-96,-98,-97,-92,-94,-93,-96,-99,-92,-97,-94,-94,-97,-102,-95,-98,-96,-92,-91,-94,-97,-94,-94,-98,-94,-92,-94,-95,-97,-96,-99,-90,-99,-94,-96,-95,-97,-99,-94,-99,-96,-99,-93,-96,-99,-94,-96,-94,-89,-96,-99,-93,-97,-93,-95,-98,-98,-99,-94,-91,-97,-99,-98,-95,-95,-98,-91,-96,-90,-96,-93,-100,-97,-101,-95,-93,-96,-94,-93,-98,-97,-95,-98,-97,-93,-94,-101,-97,-95,-91,-99,-96,-98,-94,-97,-93,-99,-98,-95,-98,-91,-97,] :200
2012-03-24 17:03:06 frame: [-95,-95,-97,-95,-95,-103,-96,-101,-101,-100,-98,-98,-96,-95,-98,-92,-101,-99,-93,-97,-96,-97,-94,-95,-100,-94,-97,-99,-96,-99,-99,-97,-97,-100,-94,-101,-98,-93,-95,-98,-92,-99,-96,-102,-94,-94,-95,-97,-97,-97,-95,-93,-97,-97,-96,-94,-93,-93,-93,-96,-92,-96,-98,-97,-97,-96,-101,-95,-92,-100,-96,-91,-96,-96,-93,-97,-97,-99,-95,-98,-98,-100,-98,-95,-98,-95,-100,-96,-92,-93,-95,-95,-97,-98,-98,-93,-95,-94,-96,-99,-93,-93,-101,-91,-97,-93,-94,-98,-98,-98,-96,-95,-96,-97,-91,-95,-95,-94,-93,-94,-92,-92,-94,-97,-98,-100,-97,-94,-98,-95,-95,-100,-100,-98,-97,-90,-96,-97,-96,-100,-96,-98,-94,-93,-98,-95,-99,-98,-95,-94,-95,-95,-94,-101,-94,-92,-95,-97,-95,-97,-99,-97,-101,-101,-96,-94,-94,-94,-99,-96,-92,-93,-102,-98,-102,-96,-94,-98,-100,-100,-97,-95,-97,-98,-91,-92,-94,-96,-96,-95,-98,-96,-94,-91,-95,-93,-95,-99,-97,-95,] :200
2012-03-24 17:03:07 frame: [-95,-97,-95,-97,-98,-97,-92,-98,-96,-96,-98,-99,-96,-94,-95,-94,-100,-100,-98,-94,-101,-97,-96,-96,-97,-100,-101,-92,-98,-99,-95,-95,-95,-95,-97,-95,-97,-94,-95,-92,-94,-92,-95,-98,-98,-97,-101,-95,-97,-94,-97,-99,-94,-96,-97,-98,-90,-97,-95,-94,-95,-96,-96,-96,-98,-98,-101,-96,-99,-93,-93,-95,-93,-96,-98,-96,-95,-92,-97,-96,-96,-93,-98,-94,-97,-97,-95,-93,-99,-96,-91,-96,-98,-95,-93,-94,-96,-98,-101,-96,-100,-94,-97,-98,-95,-91,-92,-93,-98,-99,-97,-97,-100,-96,-95,-99,-96,-97,-100,-91,-98,-95,-95,-97,-94,-97,-99,-94,-96,-94,-94,-91,-95,-96,-100,-92,-100,-96,-101,-102,-93,-91,-100,-97,-95,-97,-95,-96,-93,-98,-99,-99,-97,-97,-94,-97,-95,-98,-93,-96,-96,-96,-98,-98,-100,-97,-96,-97,-97,-98,-96,-93,-94,-97,-97,-97,-93,-96,-98,-94,-96,-98,-97,-90,-93,-98,-93,-98,-97,-95,-97,-94,-96,-97,-98,-102,-96,-91,-100,-97,] :200
2012-03-24 17:03:08 frame: [-97,-94,-93,-97,-100,-100,-99,-100,-96,-97,-99,-98,-97,-96,-99,-94,-95,-95,-95,-94,-98,-97,-101,-93,-97,-94,-99,-97,-99,-97,-96,-98,-99,-98,-95,-94,-94,-98,-100,-98,-98,-95,-94,-91,-93,-97,-97,-97,-95,-99,-98,-101,-101,-93,-98,-95,-92,-97,-96,-99,-95,-98,-95,-97,-97,-95,-98,-90,-97,-94,-98,-90,-100,-96,-97,-102,-97,-95,-98,-97,-96,-91,-93,-97,-95,-97,-94,-98,-97,-99,-99,-92,-93,-94,-95,-95,-95,-95,-97,-98,-94,-97,-95,-94,-94,-99,-92,-100,-97,-97,-100,-95,-98,-99,-101,-91,-97,-97,-100,-97,-92,-97,-93,-98,-95,-97,-95,-93,-98,-99,-104,-94,-95,-99,-96,-96,-99,-94,-93,-93,-98,-100,-97,-96,-97,-97,-101,-97,-100,-95,-93,-94,-97,-97,-100,-99,-95,-97,-93,-96,-90,-94,-91,-92,-99,-94,-94,-92,-101,-102,-98,-94,-93,-101,-92,-101,-97,-85,-99,-97,-97,-99,-95,-95,-96,-94,-95,-97,-95,-100,-96,-98,-98,-95,-95,-93,-95,-97,-96,-95,] :200
2012-03-24 17:03:09 frame: [-100,-94,-95,-100,-98,-102,-94,-101,-97,-96,-96,-102,-100,-93,-99,-101,-98,-92,-96,-99,-93,-94,-98,-98,-94,-94,-97,-93,-96,-99,-97,-99,-99,-94,-98,-96,-98,-98,-96,-96,-94,-98,-97,-99,-92,-99,-96,-99,-90,-96,-96,-101,-94,-94,-100,-98,-101,-96,-99,-93,-96,-93,-92,-91,-95,-95,-95,-100,-97,-99,-100,-96,-97,-99,-97,-101,-97,-99,-95,-97,-98,-101,-98,-96,-96,-100,-97,-97,-92,-92,-98,-98,-100,-97,-99,-96,-95,-98,-94,-95,-94,-94,-98,-100,-101,-94,-94,-96,-94,-100,-102,-94,-96,-97,-99,-94,-98,-99,-94,-96,-92,-94,-95,-101,-95,-93,-98,-95,-99,-96,-94,-96,-98,-93,-94,-95,-93,-99,-96,-94,-96,-91,-99,-96,-100,-93,-97,-95,-95,-98,-94,-95,-96,-99,-101,-100,-100,-96,-94,-96,-95,-99,-92,-94,-99,-95,-93,-95,-95,-97,-99,-94,-95,-96,-91,-98,-92,-99,-96,-96,-95,-95,-95,-95,-95,-91,-94,-96,-96,-97,-101,-95,-97,-98,-91,-98,-96,-98,-97,-95,] :200
2012-03-24 17:03:11 frame: [-97,-95,-95,-93,-96,-94,-94,-93,-100,-98,-100,-92,-98,-96,-98,-97,-99,-91,-93,-95,-92,-98,-94,-99,-100,-99,-98,-98,-96,-100,-94,-95,-95,-99,-97,-98,-99,-96,-99,-100,-99,-99,-97,-94,-98,-101,-98,-94,-95,-99,-98,-96,-95,-97,-96,-101,-92,-97,-95,-98,-94,-96,-95,-100,-95,-95,-96,-98,-93,-95,-95,-99,-94,-97,-96,-96,-96,-97,-96,-96,-95,-97,-99,-96,-97,-92,-94,-90,-98,-97,-95,-99,-95,-96,-98,-95,-97,-98,-95,-97,-91,-100,-98,-92,-95,-97,-95,-95,-95,-98,-90,-97,-98,-98,-97,-94,-101,-97,-101,-95,-94,-93,-97,-98,-96,-98,-94,-94,-97,-98,-99,-98,-98,-98,-93,-97,-94,-95,-98,-98,-94,-93,-92,-95,-95,-97,-98,-85,-91,-98,-94,-99,-98,-100,-100,-94,-98,-94,-101,-98,-95,-95,-94,-95,-96,-98,-98,-99,-97,-94,-98,-97,-97,-94,-100,-95,-100,-92,-95,-96,-95,-98,-100,-96,-94,-94,-95,-94,-94,-96,-98,-93,-95,-94,-97,-96,-95,-96,-98,-99,] :200
2012-03-24 17:03:12 frame: [-91,-98,-100,-99,-100,-94,-96,-97,-95,-96,-99,-98,-94,-99,-94,-99,-97,-96,-91,-96,-93,-99,-97,-93,-94,-97,-99,-93,-95,-100,-100,-94,-94,-90,-98,-97,-95,-98,-96,-98,-96,-92,-100,-96,-97,-97,-94,-102,-99,-99,-96,-93,-98,-96,-98,-93,-93,-96,-96,-95,-92,-94,-92,-94,-95,-95,-94,-101,-97,-101,-94,-96,-98,-95,-96,-95,-93,-97,-95,-98,-98,-94,-96,-97,-96,-97,-93,-99,-99,-93,-96,-96,-97,-99,-98,-94,-93,-99,-97,-98,-94,-96,-97,-96,-96,-92,-98,-94,-95,-99,-95,-98,-96,-95,-101,-98,-100,-95,-96,-98,-94,-95,-95,-96,-90,-96,-101,-90,-94,-100,-98,-93,-98,-96,-96,-96,-99,-95,-98,-96,-97,-99,-95,-94,-95,-98,-99,-95,-92,-97,-101,-94,-93,-97,-95,-99,-96,-94,-94,-93,-94,-99,-99,-97,-90,-92,-92,-92,-96,-98,-95,-98,-97,-100,-93,-93,-99,-96,-94,-98,-92,-98,-99,-97,-91,-96,-99,-97,-98,-96,-93,-97,-94,-96,-100,-95,-98,-95,-96,-95,] :200
2012-03-24 17:03:13 frame: [-93,-95,-90,-95,-95,-93,-99,-97,-92,-95,-95,-94,-98,-97,-98,-94,-95,-94,-99,-101,-92,-94,-95,-92,-99,-92,-94,-94,-98,-96,-93,-97,-100,-99,-99,-95,-93,-96,-96,-94,-99,-94,-99,-98,-98,-96,-94,-98,-97,-93,-95,-95,-90,-100,-94,-97,-91,-96,-92,-95,-94,-94,-98,-101,-98,-95,-98,-99,-99,-97,-97,-97,-97,-98,-97,-98,-94,-94,-96,-98,-99,-98,-96,-99,-99,-96,-93,-97,-97,-94,-99,-97,-97,-96,-96,-94,-94,-99,-94,-95,-98,-93,-94,-93,-94,-96,-93,-95,-95,-95,-100,-99,-94,-96,-95,-98,-98,-96,-102,-82,-98,-97,-97,-99,-99,-99,-93,-103,-95,-96,-100,-92,-99,-95,-96,-98,-90,-97,-96,-93,-95,-95,-94,-98,-93,-92,-100,-95,-93,-95,-94,-96,-96,-99,-96,-97,-93,-98,-94,-94,-98,-98,-99,-96,-96,-100,-94,-101,-101,-93,-95,-94,-96,-91,-95,-93,-96,-96,-94,-95,-92,-96,-92,-101,-94,-95,-97,-96,-98,-98,-99,-97,-95,-94,-100,-98,-96,-101,-95,-98,] :200
2012-03-24 17:03:14 frame: [-92,-98,-97,-97,-91,-96,-96,-93,-100,-93,-97,-96,-98,-95,-102,-96,-99,-98,-92,-96,-94,-94,-99,-97,-99,-95,-95,-95,-96,-93,-93,-101,-94,-94,-95,-95,-96,-95,-97,-91,-89,-94,-97,-97,-97,-98,-97,-97,-94,-98,-95,-100,-94,-97,-99,-96,-94,-100,-95,-95,-95,-100,-98,-95,-95,-98,-95,-95,-96,-101,-97,-94,-93,-94,-96,-99,-98,-96,-95,-93,-97,-96,-96,-100,-98,-92,-95,-101,-100,-96,-95,-97,-95,-91,-94,-94,-100,-96,-95,-91,-95,-100,-100,-99,-97,-101,-99,-93,-102,-100,-94,-98,-92,-94,-94,-95,-93,-97,-95,-96,-96,-95,-96,-99,-93,-95,-98,-97,-99,-96,-95,-100,-98,-92,-95,-97,-97,-94,-98,-97,-97,-95,-94,-100,-94,-94,-93,-96,-96,-98,-93,-95,-93,-96,-96,-100,-99,-103,-91,-96,-97,-93,-95,-97,-93,-100,-94,-97,-100,-95,-96,-100,-93,-97,-92,-99,-92,-96,-99,-96,-94,-94,-94,-95,-96,-91,-92,-92,-95,-100,-99,-93,-97,-100,-94,-99,-96,-98,-98,-98,] :200
2012-03-24 17:03:15 frame: [-97,-100,-98,-94,-97,-93,-105,-96,-93,-100,-99,-95,-100,-96,-100,-93,-97,-95,-95,-99,-97,-99,-96,-98,-95,-91,-98,-97,-101,-96,-96,-94,-94,-99,-96,-97,-97,-93,-95,-92,-98,-98,-96,-98,-97,-97,-91,-97,-96,-96,-97,-97,-94,-94,-93,-94,-95,-95,-97,-98,-97,-100,-98,-97,-95,-96,-94,-98,-97,-96,-98,-94,-96,-97,-96,-97,-93,-92,-93,-95,-96,-97,-100,-103,-99,-96,-97,-99,-94,-99,-96,-95,-94,-94,-94,-95,-98,-95,-98,-101,-97,-97,-99,-100,-97,-94,-91,-92,-100,-93,-96,-92,-95,-90,-94,-94,-99,-97,-96,-95,-94,-95,-96,-98,-100,-97,-93,-98,-97,-96,-95,-95,-96,-96,-97,-102,-100,-95,-102,-97,-101,-101,-96,-92,-100,-99,-96,-95,-99,-98,-95,-94,-93,-97,-101,-95,-95,-98,-99,-98,-95,-98,-94,-98,-100,-98,-92,-99,-96,-101,-96,-100,-95,-97,-96,-94,-99,-93,-97,-93,-91,-96,-100,-94,-94,-96,-96,-98,-96,-100,-94,-96,-96,-98,-99,-96,-97,-96,-95,-101,] :200
2012-03-24 17:03:16 frame: [-97,-97,-98,-91,-102,-94,-94,-98,-95,-97,-96,-97,-93,-95,-97,-96,-93,-100,-93,-97,-96,-99,-97,-95,-99,-97,-96,-97,-95,-96,-98,-96,-95,-98,-98,-98,-94,-100,-93,-101,-97,-96,-97,-93,-96,-93,-99,-100,-95,-98,-95,-98,-98,-100,-93,-99,-95,-95,-98,-97,-98,-96,-91,-95,-97,-98,-95,-95,-96,-96,-94,-93,-92,-95,-95,-94,-98,-96,-95,-97,-100,-98,-96,-90,-93,-96,-100,-102,-99,-93,-103,-98,-97,-94,-98,-96,-95,-97,-98,-98,-97,-96,-96,-95,-95,-94,-100,-94,-94,-92,-98,-101,-98,-93,-98,-97,-91,-97,-97,-97,-93,-91,-93,-94,-93,-94,-103,-93,-96,-96,-99,-94,-99,-96,-98,-103,-101,-95,-96,-99,-96,-92,-88,-95,-96,-94,-95,-93,-98,-99,-96,-99,-101,-96,-90,-100,-99,-88,-93,-96,-97,-97,-97,-93,-95,-98,-98,-95,-97,-93,-95,-95,-96,-93,-98,-97,-98,-95,-96,-96,-95,-96,-99,-95,-92,-93,-96,-97,-97,-97,-95,-95,-101,-98,-97,-98,-99,-96,-102,-100,] :200
2012-03-24 17:03:17 frame: [-93,-102,-95,-95,-91,-99,-96,-94,-93,-95,-94,-98,-96,-93,-95,-93,-94,-98,-97,-97,-98,-93,-100,-98,-99,-95,-96,-98,-93,-95,-93,-98,-93,-92,-97,-99,-101,-100,-96,-98,-96,-98,-94,-96,-95,-96,-98,-93,-94,-95,-91,-97,-95,-101,-96,-93,-96,-95,-97,-94,-96,-100,-93,-93,-97,-95,-92,-100,-96,-100,-94,-97,-95,-95,-98,-96,-93,-96,-95,-96,-95,-99,-99,-98,-98,-95,-96,-94,-93,-95,-95,-99,-100,-93,-90,-97,-97,-96,-94,-94,-98,-92,-94,-97,-98,-95,-98,-100,-96,-99,-100,-93,-98,-98,-93,-93,-93,-94,-97,-95,-91,-100,-96,-95,-95,-103,-93,-98,-98,-95,-101,-96,-93,-99,-96,-96,-98,-95,-98,-100,-99,-97,-93,-94,-97,-93,-101,-96,-97,-91,-99,-96,-100,-100,-95,-100,-97,-100,-96,-97,-94,-98,-95,-98,-97,-99,-101,-95,-100,-89,-92,-96,-97,-94,-95,-96,-98,-97,-94,-94,-100,-95,-94,-96,-96,-95,-98,-96,-96,-96,-98,-94,-99,-96,-100,-96,-94,-96,-101,-93,] :200
2012-03-24 17:03:18 frame: [-102,-96,-98,-98,-97,-95,-94,-100,-98,-95,-102,-96,-94,-94,-95,-97,-95,-96,-99,-95,-97,-97,-96,-98,-95,-95,-99,-95,-99,-97,-97,-94,-94,-94,-99,-92,-97,-96,-99,-97,-94,-96,-100,-98,-97,-95,-96,-97,-98,-99,-95,-99,-94,-97,-95,-96,-92,-102,-99,-97,-100,-96,-97,-95,-98,-96,-98,-92,-97,-97,-96,-95,-93,-96,-96,-94,-97,-99,-95,-96,-97,-95,-92,-98,-101,-98,-95,-96,-98,-96,-96,-97,-99,-101,-99,-98,-100,-101,-93,-95,-102,-96,-98,-97,-102,-94,-95,-98,-96,-95,-92,-101,-97,-95,-98,-91,-99,-93,-97,-95,-92,-95,-98,-95,-94,-99,-97,-91,-93,-94,-91,-95,-96,-99,-96,-97,-93,-95,-96,-98,-96,-98,-93,-97,-96,-95,-95,-98,-92,-100,-102,-99,-98,-95,-88,-97,-94,-95,-96,-97,-94,-95,-96,-98,-92,-93,-97,-98,-96,-93,-99,-98,-93,-100,-96,-95,-100,-93,-96,-95,-99,-97,-93,-95,-94,-93,-93,-102,-99,-99,-97,-93,-92,-95,-97,-102,-96,-98,-94,-95,] :200
2012-03-24 17:03:19 frame: [-95,-91,-98,-98,-95,-95,-97,-95,-96,-100,-92,-99,-99,-98,-93,-91,-93,-96,-97,-100,-99,-96,-100,-98,-93,-96,-96,-97,-93,-95,-96,-99,-95,-98,-93,-100,-94,-97,-96,-101,-96,-90,-97,-96,-98,-94,-96,-101,-95,-95,-96,-95,-93,-93,-98,-95,-95,-99,-98,-99,-92,-99,-97,-95,-96,-98,-95,-98,-93,-95,-91,-97,-92,-100,-96,-95,-92,-94,-97,-99,-90,-99,-95,-98,-94,-94,-94,-95,-98,-95,-96,-101,-92,-95,-93,-102,-94,-96,-97,-95,-94,-99,-95,-99,-100,-99,-97,-94,-100,-96,-96,-96,-100,-93,-101,-101,-97,-98,-94,-94,-93,-94,-99,-94,-96,-97,-97,-96,-98,-92,-96,-98,-98,-95,-99,-95,-94,-95,-102,-84,-98,-101,-90,-95,-97,-96,-98,-96,-93,-98,-92,-96,-97,-100,-87,-97,-98,-101,-99,-97,-98,-94,-97,-95,-98,-95,-94,-93,-94,-97,-97,-94,-93,-97,-93,-97,-86,-93,-95,-96,-97,-94,-98,-100,-95,-92,-95,-100,-96,-99,-94,-100,-98,-97,-96,-97,-98,-96,-96,-101,] :200
2012-03-24 17:03:20 frame: [-92,-99,-96,-96,-96,-96,-94,-98,-96,-94,-97,-98,-96,-99,-94,-97,-96,-98,-94,-97,-96,-97,-92,-97,-97,-95,-95,-100,-97,-92,-96,-96,-95,-96,-96,-91,-96,-97,-97,-94,-96,-96,-99,-96,-95,-99,-98,-98,-98,-96,-94,-102,-102,-98,-97,-99,-96,-102,-98,-98,-103,-92,-96,-97,-92,-93,-97,-96,-96,-97,-97,-99,-92,-95,-100,-97,-97,-91,-98,-98,-97,-98,-98,-102,-97,-94,-100,-97,-93,-96,-92,-95,-94,-98,-94,-95,-95,-97,-92,-95,-95,-100,-90,-96,-98,-97,-92,-91,-95,-94,-93,-102,-94,-100,-96,-100,-96,-99,-92,-95,-92,-92,-98,-97,-94,-97,-97,-95,-93,-97,-100,-99,-95,-97,-100,-99,-96,-98,-95,-98,-100,-93,-96,-99,-102,-94,-96,-95,-99,-95,-96,-94,-98,-98,-95,-99,-98,-95,-94,-95,-99,-91,-98,-104,-96,-96,-94,-97,-90,-100,-95,-98,-98,-96,-94,-97,-100,-97,-96,-94,-94,-94,-94,-95,-95,-91,-95,-96,-100,-93,-100,-95,-98,-97,-99,-94,-98,-98,-97,-97,] :200
2012-03-24 17:03:22 frame: [-98,-97,-98,-94,-95,-102,-99,-96,-93,-94,-97,-96,-95,-99,-93,-95,-99,-93,-98,-99,-101,-99,-95,-96,-99,-96,-98,-101,-98,-98,-95,-96,-97,-99,-98,-96,-94,-97,-97,-93,-95,-95,-100,-95,-98,-94,-100,-98,-96,-99,-97,-96,-96,-100,-94,-101,-97,-96,-95,-98,-98,-96,-96,-100,-94,-99,-93,-97,-96,-100,-94,-95,-97,-103,-95,-93,-98,-93,-96,-90,-95,-101,-96,-95,-94,-97,-97,-97,-93,-98,-96,-100,-96,-98,-98,-90,-91,-92,-99,-96,-92,-93,-95,-100,-91,-100,-101,-93,-99,-95,-95,-94,-97,-96,-93,-94,-97,-97,-94,-96,-95,-98,-93,-99,-96,-99,-90,-96,-94,-93,-90,-100,-91,-94,-93,-97,-94,-99,-97,-96,-95,-95,-94,-98,-99,-94,-97,-98,-97,-99,-98,-97,-96,-99,-94,-97,-94,-97,-96,-94,-97,-99,-102,-94,-95,-91,-95,-99,-99,-96,-98,-96,-97,-99,-97,-96,-97,-94,-96,-93,-96,-94,-96,-94,-94,-95,-94,-100,-100,-96,-97,-94,-97,-96,-96,-97,-98,-99,-97,-96,] :200
2012-03-24 17:03:23 frame: [-94,-98,-94,-97,-99,-95,-97,-95,-94,-97,-97,-100,-97,-98,-98,-97,-93,-94,-95,-98,-95,-98,-93,-98,-93,-95,-97,-93,-99,-100,-94,-98,-96,-102,-98,-95,-98,-98,-96,-98,-97,-92,-96,-94,-97,-93,-99,-97,-101,-98,-94,-98,-95,-100,-94,-97,-94,-96,-90,-99,-98,-95,-100,-93,-98,-100,-97,-103,-100,-95,-96,-92,-94,-97,-97,-99,-99,-98,-100,-92,-90,-95,-98,-97,-91,-96,-92,-95,-99,-94,-91,-98,-98,-97,-94,-93,-99,-96,-92,-100,-96,-91,-97,-99,-95,-98,-94,-92,-93,-100,-95,-99,-98,-93,-97,-98,-100,-95,-92,-93,-94,-95,-96,-97,-97,-95,-95,-98,-96,-100,-95,-99,-92,-94,-96,-96,-94,-99,-94,-98,-96,-99,-95,-96,-99,-95,-101,-97,-92,-93,-93,-100,-100,-95,-92,-97,-99,-94,-97,-100,-95,-95,-92,-97,-96,-98,-96,-96,-95,-101,-92,-98,-98,-96,-95,-99,-99,-95,-95,-96,-94,-94,-96,-96,-96,-94,-95,-94,-100,-98,-98,-97,-95,-100,-97,-98,-96,-97,-97,-97,] :200
2012-03-24 17:03:24 frame: [-102,-95,-99,-97,-97,-97,-100,-101,-99,-95,-98,-96,-97,-98,-97,-96,-97,-93,-100,-97,-97,-96,-99,-97,-97,-99,-92,-96,-98,-97,-94,-99,-93,-95,-98,-98,-95,-96,-97,-94,-98,-97,-97,-97,-99,-96,-99,-96,-96,-98,-97,-98,-94,-94,-94,-96,-98,-96,-100,-97,-95,-97,-95,-94,-101,-98,-98,-99,-97,-97,-94,-92,-97,-96,-97,-96,-101,-99,-91,-92,-100,-91,-95,-94,-95,-96,-97,-98,-98,-96,-93,-98,-97,-98,-98,-97,-97,-94,-90,-97,-93,-97,-100,-94,-93,-91,-96,-100,-95,-101,-95,-99,-95,-96,-96,-96,-97,-94,-97,-95,-96,-96,-102,-98,-97,-94,-100,-93,-100,-95,-96,-97,-94,-97,-97,-86,-96,-98,-100,-93,-99,-102,-96,-94,-94,-96,-99,-93,-96,-99,-97,-96,-97,-99,-103,-96,-94,-95,-101,-95,-97,-95,-98,-94,-98,-96,-96,-97,-100,-96,-98,-95,-96,-99,-94,-95,-95,-98,-96,-97,-98,-100,-98,-97,-95,-96,-94,-98,-97,-96,-101,-95,-94,-97,-94,-95,-89,-91,-96,-97,] :200
2012-03-24 17:03:25 frame: [-97,-92,-95,-97,-99,-99,-98,-95,-99,-95,-96,-94,-92,-98,-96,-97,-97,-95,-98,-94,-95,-96,-96,-100,-98,-96,-96,-95,-95,-100,-90,-95,-91,-97,-101,-96,-97,-94,-98,-101,-95,-95,-96,-96,-97,-96,-98,-101,-95,-94,-98,-98,-91,-101,-94,-95,-96,-97,-94,-96,-96,-94,-94,-100,-93,-94,-100,-94,-100,-97,-94,-92,-99,-96,-95,-99,-93,-95,-99,-97,-90,-96,-96,-96,-96,-97,-99,-100,-94,-95,-94,-95,-97,-96,-99,-95,-98,-98,-99,-96,-96,-99,-97,-99,-98,-94,-102,-100,-97,-95,-96,-96,-97,-100,-98,-95,-96,-95,-92,-96,-100,-94,-95,-92,-95,-93,-97,-92,-94,-95,-101,-95,-96,-94,-93,-95,-97,-96,-94,-96,-98,-98,-101,-95,-92,-96,-97,-99,-94,-94,-95,-96,-96,-99,-99,-99,-102,-94,-94,-97,-98,-94,-97,-96,-95,-92,-97,-96,-97,-98,-96,-96,-99,-94,-96,-100,-92,-97,-94,-97,-94,-100,-98,-93,-95,-96,-94,-96,-98,-97,-93,-95,-97,-93,-92,-99,-99,-99,-97,-93,] :200
2012-03-24 17:03:26 frame: [-96,-98,-95,-102,-97,-99,-101,-93,-98,-92,-95,-94,-99,-95,-98,-96,-98,-96,-96,-97,-99,-92,-98,-101,-95,-99,-100,-91,-101,-96,-96,-90,-94,-95,-94,-100,-94,-98,-93,-99,-100,-93,-98,-96,-94,-98,-100,-98,-96,-98,-96,-100,-94,-99,-96,-98,-93,-94,-98,-95,-93,-92,-98,-99,-100,-92,-95,-99,-97,-91,-97,-96,-98,-91,-96,-94,-98,-96,-100,-97,-97,-97,-96,-94,-93,-99,-95,-93,-93,-98,-100,-92,-96,-97,-94,-97,-93,-97,-96,-95,-97,-94,-105,-101,-96,-94,-100,-100,-99,-100,-101,-96,-92,-93,-94,-97,-99,-93,-96,-98,-98,-96,-98,-102,-82,-98,-97,-97,-101,-93,-97,-93,-96,-96,-100,-102,-95,-94,-93,-95,-98,-96,-96,-98,-99,-96,-97,-93,-97,-101,-97,-95,-93,-92,-101,-96,-98,-96,-95,-97,-98,-93,-96,-98,-100,-94,-97,-98,-95,-95,-90,-96,-96,-97,-97,-98,-100,-100,-94,-95,-97,-97,-98,-95,-91,-96,-96,-99,-99,-94,-98,-97,-93,-97,-94,-98,-94,-98,-97,-93,] :200
2012-03-24 17:03:27 frame: [-100,-95,-99,-101,-97,-98,-91,-98,-100,-90,-96,-95,-98,-93,-96,-96,-95,-89,-94,-94,-97,-99,-96,-94,-95,-95,-95,-94,-94,-97,-99,-96,-97,-100,-94,-98,-95,-97,-97,-96,-96,-96,-98,-93,-97,-93,-99,-94,-97,-95,-95,-97,-102,-101,-98,-95,-99,-96,-99,-102,-100,-95,-100,-96,-89,-99,-99,-100,-95,-98,-95,-98,-97,-97,-99,-92,-99,-94,-94,-101,-98,-95,-93,-98,-96,-98,-95,-98,-99,-94,-99,-98,-95,-98,-92,-98,-94,-98,-97,-96,-96,-95,-96,-98,-100,-95,-96,-96,-96,-93,-96,-95,-94,-99,-92,-96,-97,-99,-94,-97,-95,-97,-96,-96,-97,-100,-94,-96,-98,-98,-94,-98,-98,-102,-97,-97,-99,-97,-94,-101,-95,-95,-98,-100,-96,-94,-95,-97,-99,-93,-99,-95,-99,-98,-97,-99,-92,-97,-98,-97,-96,-96,-97,-91,-99,-98,-95,-99,-93,-94,-99,-95,-99,-100,-96,-95,-100,-97,-96,-94,-97,-98,-94,-93,-90,-95,-97,-94,-97,-99,-95,-96,-97,-100,-96,-96,-94,-95,-93,-98,] :200
2012-03-24 17:03:28 frame: [-96,-92,-98,-94,-97,-96,-100,-94,-96,-93,-94,-96,-97,-96,-96,-94,-95,-97,-93,-93,-95,-94,-99,-97,-97,-97,-95,-97,-99,-95,-98,-99,-97,-99,-96,-96,-94,-95,-93,-98,-98,-99,-101,-99,-94,-101,-97,-97,-97,-92,-96,-100,-95,-95,-93,-95,-98,-96,-101,-97,-93,-99,-96,-100,-94,-96,-92,-91,-99,-95,-94,-98,-99,-99,-97,-102,-99,-101,-100,-96,-96,-97,-100,-98,-96,-96,-95,-95,-98,-96,-99,-93,-94,-99,-94,-98,-96,-97,-95,-96,-95,-94,-101,-94,-99,-94,-94,-97,-96,-95,-96,-94,-99,-96,-97,-92,-96,-94,-99,-99,-93,-94,-98,-95,-97,-98,-96,-94,-97,-96,-96,-98,-95,-93,-99,-100,-93,-97,-96,-95,-97,-97,-100,-91,-97,-98,-103,-95,-98,-103,-92,-98,-93,-95,-101,-94,-94,-93,-97,-100,-102,-97,-98,-100,-96,-94,-94,-101,-98,-97,-92,-96,-99,-92,-103,-95,-98,-102,-96,-99,-95,-98,-95,-98,-95,-98,-92,-95,-95,-97,-97,-93,-93,-94,-95,-99,-98,-95,-95,-97,] :200
